LSOA11CD,Total
E01006228,"1,658"
E01006229,"1,405"
E01006230,"2,190"
E01006231,"1,490"
E01006232,"2,029"
E01006233,"1,391"
E01006234,"1,134"
E01006235,"1,513"
E01006236,"1,553"
E01006237,"1,937"
E01006238,"1,526"
E01006239,"2,084"
E01006240,"1,555"
E01006241,"2,578"
E01006242,"1,966"
E01006243,"2,126"
E01006244,"1,673"
E01006245,"2,647"
E01006246,"1,513"
E01006247,"1,292"
E01006248,"2,283"
E01006249,"1,664"
E01006250,"2,159"
E01006251,"1,568"
E01006252,"1,425"
E01006253,"1,475"
E01006254,"1,620"
E01006255,"1,468"
E01006256,"1,699"
E01006257,"1,189"
E01006258,"1,599"
E01006259,"1,317"
E01006260,"1,535"
E01006261,"1,450"
E01006262,"1,710"
E01006263,"1,471"
E01006264,"1,237"
E01006265,"1,356"
E01006266,"1,378"
E01006267,"1,587"
E01006268,"1,640"
E01006269,"1,747"
E01006270,"1,420"
E01006271,"1,677"
E01006272,"1,666"
E01006273,"1,485"
E01006274,"1,520"
E01006275,"1,576"
E01006276,"2,164"
E01006277,"1,884"
E01006278,"1,611"
E01006279,"1,549"
E01006280,"1,458"
E01006281,"1,945"
E01006282,"1,897"
E01006283,"1,580"
E01006284,"1,574"
E01006285,"1,920"
E01006286,"1,567"
E01006287,"1,152"
E01006288,"1,842"
E01006289,"1,674"
E01006290,"1,375"
E01006291,"1,464"
E01006292,"1,518"
E01006293,"1,670"
E01006294,"1,945"
E01006295,"1,588"
E01006296,"1,492"
E01006297,"1,592"
E01006298,"1,423"
E01006299,"1,950"
E01006300,"1,362"
E01006301,"1,474"
E01006302,"1,830"
E01006303,"1,620"
E01006304,"1,505"
E01006305,"1,711"
E01006306,"1,485"
E01006307,"1,389"
E01006308,"1,597"
E01006309,"1,685"
E01006310,"1,572"
E01006311,"1,541"
E01006312,"1,368"
E01006313,"1,441"
E01006314,"1,730"
E01006315,"1,483"
E01006316,"2,027"
E01006317,"1,554"
E01006318,"1,442"
E01006319,"1,531"
E01006320,"1,234"
E01006321,"1,612"
E01006322,"2,115"
E01006323,"1,565"
E01006324,"1,280"
E01006325,"1,504"
E01006326,"1,388"
E01006327,"2,572"
E01006328,"1,525"
E01006329,"1,646"
E01006330,"1,540"
E01006331,"1,501"
E01006332,"2,011"
E01006333,"2,124"
E01006334,"2,095"
E01006335,"1,608"
E01006336,"1,678"
E01006337,"1,503"
E01006338,"1,667"
E01006339,"1,266"
E01006340,"1,913"
E01006341,"1,653"
E01006342,"1,554"
E01006343,"1,644"
E01006344,"1,425"
E01006345,"1,586"
E01006346,"2,077"
E01006347,"1,518"
E01006348,"2,666"
E01006349,"2,033"
E01006350,"1,858"
E01006351,"2,004"
E01006352,"2,039"
E01006353,"1,485"
E01006354,"1,441"
E01006355,"1,440"
E01006356,"1,442"
E01006357,"1,830"
E01006358,"2,153"
E01006359,"1,411"
E01006360,"1,689"
E01006361,"1,649"
E01006362,"1,689"
E01006363,"1,514"
E01006364,"1,840"
E01006365,"2,269"
E01006366,"1,823"
E01006367,"1,831"
E01006368,"1,876"
E01006369,"2,046"
E01006370,"1,902"
E01006371,"1,479"
E01006372,"1,607"
E01006373,"1,437"
E01006374,"1,461"
E01006375,"1,672"
E01006376,"1,768"
E01006377,"1,535"
E01006378,"1,285"
E01006379,"1,563"
E01006380,"2,746"
E01006381,"2,067"
E01006382,"1,280"
E01006383,"1,587"
E01006384,"1,303"
E01006385,"1,453"
E01006386,"1,582"
E01006387,"1,318"
E01006388,"1,837"
E01006389,"1,269"
E01006390,"1,605"
E01006391,"1,543"
E01006392,"1,445"
E01006393,"1,384"
E01006394,"1,535"
E01006395,"2,646"
E01006396,"1,465"
E01006397,"1,058"
E01006398,"1,013"
E01006399,"1,601"
E01006400,"1,982"
E01006401,"1,344"
E01006402,"1,119"
E01006403,"1,641"
E01006404,"1,773"
E01006405,"1,732"
E01006406,"1,393"
E01006407,"1,452"
E01006408,"1,725"
E01006409,"1,282"
E01006410,"1,261"
E01006411,"1,427"
E01006412,"1,574"
E01006413,"1,389"
E01006414,"1,411"
E01006415,"2,005"
E01006416,"1,493"
E01006417,"1,269"
E01006418,"1,311"
E01006419,"1,400"
E01006420,"2,405"
E01006421,"1,080"
E01006422,"1,209"
E01006423,"1,317"
E01006424,"1,931"
E01006425,"1,285"
E01006426,"1,375"
E01006427,"1,434"
E01006428,"1,552"
E01006429,"1,122"
E01006430,"1,517"
E01006431,"1,859"
E01006432,"1,587"
E01006433,"1,574"
E01006434,"1,524"
E01006435,"1,507"
E01006436,"1,461"
E01006437,"1,430"
E01006438,"1,151"
E01006439,"1,633"
E01006440,"1,413"
E01006442,"1,491"
E01006443,"1,454"
E01006444,"1,413"
E01006445,"1,265"
E01006446,"1,451"
E01006447,"1,387"
E01006448,"2,165"
E01006449,"1,642"
E01006450,"1,708"
E01006451,"1,442"
E01006452,"1,399"
E01006453,"1,159"
E01006454,"1,561"
E01006455,"1,808"
E01006456,"1,538"
E01006457,"1,292"
E01006458,"1,564"
E01006459,"1,626"
E01006460,"1,538"
E01006461,"1,444"
E01006462,"1,705"
E01006464,"2,721"
E01006465,"1,601"
E01006466,"1,501"
E01006467,"1,302"
E01006470,"1,442"
E01006471,"1,481"
E01006472,"1,506"
E01006473,"1,633"
E01006474,"1,965"
E01006475,"1,450"
E01006476,"1,408"
E01006477,"1,449"
E01006478,"1,861"
E01006479,"1,456"
E01006480,"1,448"
E01006481,"1,368"
E01006482,"1,517"
E01006483,"1,461"
E01006484,"1,289"
E01006485,"1,875"
E01006486,"1,129"
E01006487,"1,482"
E01006488,"2,499"
E01006489,"1,341"
E01006490,"2,668"
E01006491,"2,016"
E01006492,"1,294"
E01006493,"1,870"
E01006494,"1,795"
E01006495,"2,303"
E01006496,"1,380"
E01006497,"1,129"
E01006498,"1,557"
E01006499,"1,940"
E01006500,"1,012"
E01006501,"1,375"
E01006502,"1,649"
E01006503,"1,238"
E01006504,"1,147"
E01006505,"1,688"
E01006506,"1,303"
E01006507,"1,556"
E01006508,"1,339"
E01006509,"1,784"
E01006510,"1,297"
E01033228,"2,714"
E01034832,980
E01034833,"2,176"
E01034834,"1,227"
E01034835,"1,086"
E01006512,"2,226"
E01006514,"2,496"
E01006518,"1,854"
E01006519,"1,329"
E01006520,"1,558"
E01006521,"1,575"
E01006522,"1,744"
E01006523,"1,466"
E01006524,"1,324"
E01006525,"1,201"
E01006526,"1,389"
E01006527,"1,415"
E01006528,"1,360"
E01006529,"1,383"
E01006530,"1,442"
E01006531,"1,482"
E01006532,"1,512"
E01006533,"1,344"
E01006534,"1,880"
E01006535,"1,721"
E01006536,"1,825"
E01006537,"2,553"
E01006538,"1,266"
E01006539,"1,396"
E01006540,"1,758"
E01006541,"1,466"
E01006542,"1,590"
E01006543,"1,177"
E01006544,"1,617"
E01006545,"1,348"
E01006546,"1,324"
E01006547,"1,678"
E01006548,"1,824"
E01006549,"1,440"
E01006550,"1,764"
E01006551,"1,255"
E01006552,"1,878"
E01006553,"1,451"
E01006554,"1,647"
E01006556,"2,070"
E01006557,"1,856"
E01006558,"1,314"
E01006560,"1,892"
E01006562,"1,504"
E01006563,"1,705"
E01006564,"1,590"
E01006565,"1,510"
E01006566,"1,345"
E01006567,"1,658"
E01006568,"1,551"
E01006569,"1,445"
E01006570,"1,471"
E01006571,"1,451"
E01006572,"1,251"
E01006573,"1,458"
E01006574,"1,532"
E01006575,"1,328"
E01006576,"1,800"
E01006577,"1,593"
E01006578,"1,331"
E01006579,"1,615"
E01006580,"1,287"
E01006581,"1,557"
E01006582,"1,730"
E01006583,"1,596"
E01006584,"1,410"
E01006585,"1,328"
E01006586,"1,776"
E01006587,"1,526"
E01006588,"1,563"
E01006589,"1,472"
E01006590,"1,577"
E01006591,"1,515"
E01006592,"1,527"
E01006593,"1,431"
E01006594,"1,312"
E01006595,"1,774"
E01006596,"1,390"
E01006597,"1,695"
E01006598,"1,681"
E01006599,"1,887"
E01006600,"1,396"
E01006603,"1,449"
E01006604,"1,612"
E01006605,"1,645"
E01006606,"1,527"
E01006607,"1,578"
E01006608,"1,105"
E01006609,"1,203"
E01006610,"1,449"
E01006611,"1,343"
E01006612,"1,423"
E01006613,"1,276"
E01006614,"1,112"
E01006615,"1,394"
E01006616,"1,309"
E01006617,"1,480"
E01006618,"1,633"
E01006619,"1,784"
E01006620,"1,360"
E01006621,"1,622"
E01006622,"1,516"
E01006623,"1,318"
E01006624,"1,524"
E01006625,"1,352"
E01006626,"1,457"
E01006627,"1,358"
E01006628,"1,741"
E01006629,"1,324"
E01006630,"2,144"
E01006632,"1,794"
E01006633,"1,371"
E01006637,"1,515"
E01006638,"1,277"
E01006639,"1,585"
E01006640,"1,924"
E01006641,"1,623"
E01006642,"1,397"
E01006643,"1,766"
E01006644,"1,939"
E01006645,"1,501"
E01006646,"2,142"
E01006647,"2,106"
E01006648,"2,383"
E01006651,"1,588"
E01006652,"1,463"
E01006653,"1,815"
E01006654,"1,365"
E01006655,"1,853"
E01006656,"1,387"
E01006657,"1,126"
E01006658,"1,408"
E01006659,"1,830"
E01006660,"1,379"
E01006661,"1,633"
E01006662,"1,914"
E01006663,"1,096"
E01006664,"1,951"
E01006665,"1,446"
E01006666,"1,329"
E01006667,"1,416"
E01006668,"1,489"
E01006669,"1,496"
E01006670,"1,448"
E01006671,"1,258"
E01006672,"1,940"
E01006673,"2,213"
E01006674,"2,442"
E01006675,"2,013"
E01006676,"1,970"
E01006677,"1,581"
E01006678,"1,937"
E01006679,"2,708"
E01006680,"1,493"
E01006681,"1,548"
E01006682,"1,242"
E01006683,"1,521"
E01006684,"2,220"
E01006685,"1,509"
E01006686,"1,345"
E01006687,"2,479"
E01006688,"1,593"
E01006689,"1,575"
E01006690,"1,821"
E01006691,"1,736"
E01006692,"2,500"
E01006693,"1,506"
E01006694,"1,911"
E01006695,"1,765"
E01006696,"1,998"
E01006697,"1,903"
E01006698,"1,563"
E01006699,"1,713"
E01006700,"1,588"
E01006701,"1,605"
E01006702,"1,659"
E01006703,"1,665"
E01006705,"1,306"
E01006706,"1,307"
E01006707,"1,399"
E01006708,"1,885"
E01006709,"1,514"
E01006710,"1,405"
E01006711,"1,548"
E01006712,"1,198"
E01006713,"1,281"
E01006716,"1,404"
E01006717,"1,430"
E01006718,"1,559"
E01006719,"1,365"
E01006721,"1,563"
E01006722,"1,965"
E01006723,"1,945"
E01006724,"1,537"
E01006725,"1,486"
E01006726,"1,694"
E01006727,"1,235"
E01006728,"1,568"
E01006729,"1,426"
E01006730,"1,402"
E01006731,"1,223"
E01006732,"1,728"
E01006734,"1,458"
E01006735,"1,434"
E01006736,"1,466"
E01006737,"1,387"
E01006738,"1,387"
E01006739,"2,527"
E01006740,"1,598"
E01006741,"1,861"
E01006742,"1,610"
E01006743,"2,026"
E01006744,"1,492"
E01006745,"1,783"
E01006746,"1,662"
E01006747,"2,723"
E01006748,"2,161"
E01006751,"2,679"
E01006753,"1,869"
E01006754,"1,804"
E01006755,"1,562"
E01006756,"1,729"
E01006757,"1,421"
E01006758,"1,432"
E01006759,"1,013"
E01006760,"1,461"
E01006761,"1,440"
E01006762,"1,699"
E01006763,"1,472"
E01006764,"1,565"
E01006765,"1,476"
E01006766,"1,276"
E01006767,"1,880"
E01006768,"1,343"
E01006769,"1,341"
E01006770,"1,176"
E01006771,"1,544"
E01006772,"1,117"
E01006773,"1,338"
E01006774,"1,435"
E01006775,"1,478"
E01006776,"1,895"
E01006778,"2,194"
E01006779,"2,045"
E01006780,"1,339"
E01006781,"1,330"
E01006782,"1,502"
E01006783,"1,332"
E01006784,"1,203"
E01006785,"1,691"
E01006786,"2,303"
E01006787,"1,321"
E01006788,"1,657"
E01006790,"1,836"
E01006791,"1,623"
E01006792,"1,385"
E01006793,"1,356"
E01006794,"1,606"
E01006795,"1,447"
E01006796,"1,604"
E01006797,"1,396"
E01006798,"1,296"
E01006799,"1,688"
E01006800,"1,513"
E01006801,"1,927"
E01032505,"1,275"
E01032506,"1,403"
E01032507,"1,370"
E01032508,"1,766"
E01032509,"1,273"
E01032510,"2,149"
E01032511,"1,349"
E01033747,"1,937"
E01033748,"1,163"
E01033750,"2,153"
E01033751,"2,430"
E01033756,964
E01033757,"1,240"
E01033758,"1,876"
E01033760,"2,397"
E01033761,"2,095"
E01033762,"3,566"
E01033763,"2,517"
E01033765,"1,499"
E01033767,"1,041"
E01033768,"1,087"
E01034396,"1,872"
E01034397,"1,833"
E01034398,"1,147"
E01034399,"1,079"
E01034400,"1,081"
E01034401,"3,781"
E01034402,"1,080"
E01034403,"1,209"
E01034404,"2,160"
E01034405,"2,317"
E01034406,"1,391"
E01034407,"1,195"
E01034408,"1,254"
E01034409,"1,995"
E01034410,"1,021"
E01034411,"1,099"
E01006802,"1,611"
E01006803,"1,409"
E01006804,"1,513"
E01006805,"1,543"
E01006806,"1,444"
E01006807,"1,336"
E01006808,"1,178"
E01006809,"1,324"
E01006810,"1,141"
E01006811,"1,292"
E01006812,"1,454"
E01006813,"1,413"
E01006814,"1,455"
E01006815,"1,205"
E01006816,"1,744"
E01006817,"1,453"
E01006818,"1,237"
E01006819,"1,691"
E01006820,"1,483"
E01006821,"1,475"
E01006822,"1,502"
E01006823,"1,360"
E01006824,"1,244"
E01006825,"1,490"
E01006826,"1,212"
E01006827,"1,555"
E01006828,"2,176"
E01006829,"1,705"
E01006830,"1,586"
E01006831,"1,373"
E01006832,"1,694"
E01006833,"2,071"
E01006834,"1,264"
E01006835,"1,321"
E01006836,"1,454"
E01006837,"1,566"
E01006838,"1,473"
E01006839,"1,253"
E01006840,"1,386"
E01006841,"1,572"
E01006842,"1,677"
E01006843,"1,236"
E01006844,"1,620"
E01006845,"1,787"
E01006846,"1,426"
E01006847,"1,948"
E01006848,"1,261"
E01006849,"1,485"
E01006850,"1,569"
E01006851,"1,321"
E01006852,"1,292"
E01006853,"1,698"
E01006854,"1,382"
E01006855,"1,508"
E01006856,"1,524"
E01006857,"1,426"
E01006858,"1,529"
E01006859,"1,706"
E01006860,"1,504"
E01006861,"1,955"
E01006862,"2,282"
E01006863,"1,665"
E01006864,"1,947"
E01006866,"1,739"
E01006867,"2,099"
E01006868,"1,524"
E01006869,"1,555"
E01006870,"1,400"
E01006871,"1,686"
E01006872,"1,601"
E01006873,"1,531"
E01006874,"1,366"
E01006875,"1,342"
E01006876,"1,404"
E01006877,"1,544"
E01006878,"1,272"
E01006879,"1,438"
E01006880,"1,352"
E01006881,"1,409"
E01006882,"1,184"
E01006883,"1,407"
E01006884,"1,388"
E01006885,"1,327"
E01006886,"1,248"
E01006887,"1,333"
E01006888,"1,192"
E01006889,"1,387"
E01006890,"1,419"
E01006891,"1,599"
E01006892,"1,358"
E01006893,"1,310"
E01006894,"1,387"
E01006895,"1,425"
E01006896,"1,458"
E01006897,"1,472"
E01006898,"1,757"
E01006899,"2,152"
E01006901,"1,453"
E01006903,"1,431"
E01006904,"1,636"
E01006905,"1,299"
E01006906,"1,536"
E01006907,"1,600"
E01006908,"1,303"
E01006909,"1,287"
E01006910,"1,884"
E01006911,"1,446"
E01006912,"1,695"
E01006913,"1,460"
E01006914,"1,324"
E01006915,"1,488"
E01006916,"1,528"
E01006917,"1,724"
E01006918,"1,254"
E01006919,"1,787"
E01032904,"1,851"
E01032905,"2,856"
E01033793,"1,296"
E01033794,"1,687"
E01033795,"1,471"
E01033796,"1,627"
E01006920,"1,609"
E01006921,"1,342"
E01006922,"1,458"
E01006923,"1,555"
E01006924,"1,502"
E01006925,"1,835"
E01006926,"1,778"
E01006927,"1,703"
E01006928,"1,471"
E01006929,"1,492"
E01006930,"1,404"
E01006931,"1,504"
E01006932,"1,382"
E01006933,"1,371"
E01006934,"1,471"
E01006935,"1,667"
E01006936,"1,430"
E01006937,"1,374"
E01006938,"1,336"
E01006939,"1,511"
E01006940,"1,443"
E01006941,"1,539"
E01006942,"1,480"
E01006943,"1,327"
E01006944,"1,746"
E01006945,"1,846"
E01006946,"1,368"
E01006947,"1,362"
E01006948,"1,453"
E01006949,"1,486"
E01006950,"1,659"
E01006951,"1,550"
E01006952,"1,345"
E01006953,"1,466"
E01006954,"1,560"
E01006955,"1,608"
E01006956,"1,582"
E01006957,"1,588"
E01006958,"1,539"
E01006959,"1,497"
E01006960,"1,132"
E01006961,"1,610"
E01006962,"1,362"
E01006963,"1,721"
E01006964,"1,635"
E01006965,"1,533"
E01006966,"1,663"
E01006967,"1,745"
E01006969,"1,503"
E01006970,"2,162"
E01006971,"1,627"
E01006972,"1,526"
E01006973,"1,583"
E01006974,"1,518"
E01006976,"1,403"
E01006977,"2,090"
E01006978,"1,304"
E01006979,"1,307"
E01006980,"1,281"
E01006981,"1,332"
E01006982,"1,279"
E01006983,"1,602"
E01006984,"1,324"
E01006985,"1,343"
E01006986,"1,349"
E01006987,"1,211"
E01006988,"1,512"
E01006989,"1,229"
E01006990,"1,195"
E01006991,"1,439"
E01006992,"1,241"
E01006993,"1,403"
E01006994,"1,761"
E01006995,"1,345"
E01006996,"1,851"
E01006997,"1,486"
E01006998,"1,541"
E01006999,"1,588"
E01007000,"1,519"
E01007001,"1,687"
E01007002,"2,054"
E01007003,"1,184"
E01007004,"1,417"
E01007005,"1,420"
E01007006,"1,409"
E01007007,"1,284"
E01007008,"1,294"
E01007009,"1,783"
E01007010,"1,558"
E01007011,"1,486"
E01007012,"1,375"
E01007013,"1,492"
E01007014,"1,494"
E01007016,"1,757"
E01007017,"1,582"
E01007019,"1,432"
E01007020,"1,338"
E01007021,"1,269"
E01007022,"1,346"
E01007023,"1,402"
E01007024,"1,083"
E01007025,"1,329"
E01007026,"1,187"
E01007027,"2,032"
E01007028,"1,397"
E01007029,"1,162"
E01007030,"1,546"
E01007031,"1,371"
E01007032,"1,366"
E01007033,"1,346"
E01007034,"1,285"
E01007035,"1,386"
E01007036,"1,194"
E01007037,"1,630"
E01007038,"1,621"
E01007039,"1,298"
E01007040,"2,083"
E01007041,"1,401"
E01007042,"1,305"
E01007043,"1,334"
E01007044,"1,453"
E01007045,"1,177"
E01007046,"1,799"
E01007047,"1,521"
E01007048,"1,627"
E01007049,"2,166"
E01007050,"1,247"
E01007051,"1,315"
E01007052,"1,322"
E01007053,"1,325"
E01007054,"1,339"
E01007055,"1,391"
E01007056,"1,635"
E01007057,"1,512"
E01007058,"1,529"
E01007059,"1,557"
E01007060,"1,458"
E01007061,"1,508"
E01007062,"1,441"
E01007063,"1,475"
E01007064,"1,339"
E01007065,"1,288"
E01007066,"1,433"
E01007067,"1,419"
E01007068,"1,141"
E01007069,"1,427"
E01007070,"1,413"
E01007071,"1,464"
E01007072,"1,406"
E01007073,"1,224"
E01007074,"1,400"
E01007075,"1,327"
E01007076,"1,576"
E01007077,"1,412"
E01007078,"1,472"
E01007079,"1,512"
E01007080,"1,429"
E01007081,"1,600"
E01007082,"1,297"
E01007083,"1,146"
E01007084,"1,252"
E01007085,"1,316"
E01007086,"1,166"
E01007087,"1,324"
E01007088,"1,224"
E01007089,"1,442"
E01007090,"1,228"
E01007091,"1,182"
E01007092,"1,104"
E01007095,"1,578"
E01007096,"1,297"
E01007097,"1,498"
E01007098,"1,642"
E01007099,"1,557"
E01007100,"1,351"
E01007101,"1,429"
E01007102,"1,523"
E01007103,"1,476"
E01007104,"1,403"
E01007105,"1,572"
E01007106,"1,808"
E01007107,"1,332"
E01007108,"1,541"
E01007109,"1,498"
E01033094,"1,173"
E01033095,"2,491"
E01033097,"1,166"
E01033797,"1,114"
E01033798,991
E01033799,"1,499"
E01033800,"1,681"
E01007110,"1,656"
E01007111,"1,501"
E01007112,"1,511"
E01007113,"1,270"
E01007114,"1,501"
E01007115,"1,540"
E01007116,"1,473"
E01007117,"1,623"
E01007118,"1,478"
E01007119,"1,673"
E01007120,"1,399"
E01007121,"1,493"
E01007122,"1,542"
E01007123,"1,632"
E01007124,"1,707"
E01007125,"1,601"
E01007127,"1,610"
E01007128,"1,695"
E01007129,"1,454"
E01007130,"1,823"
E01007131,"1,656"
E01007133,"1,216"
E01007135,"1,564"
E01007136,"1,626"
E01007137,"1,653"
E01007138,"1,809"
E01007139,"1,590"
E01007141,"1,616"
E01007142,"1,933"
E01007143,"1,987"
E01007144,"1,317"
E01007145,"1,181"
E01007146,"1,451"
E01007147,"1,397"
E01007148,"1,633"
E01007149,"1,480"
E01007150,"1,324"
E01007151,"1,547"
E01007152,"1,610"
E01007153,"1,512"
E01007154,"1,505"
E01007155,"1,710"
E01007156,"1,556"
E01007157,"1,489"
E01007158,"1,534"
E01007159,"1,963"
E01007160,"1,635"
E01007161,"1,546"
E01007162,"1,459"
E01007163,"2,246"
E01007164,"1,830"
E01007165,"1,244"
E01007166,"1,412"
E01007167,"1,548"
E01007168,"1,652"
E01007169,"1,697"
E01007170,"1,669"
E01007171,"1,538"
E01007172,"1,454"
E01007173,"1,529"
E01007174,"1,730"
E01007175,"1,978"
E01007176,"1,645"
E01007177,"1,524"
E01007178,"1,574"
E01007179,"1,251"
E01007180,"1,526"
E01007181,"1,484"
E01007182,"1,532"
E01007183,"1,240"
E01007184,"1,435"
E01007185,"1,621"
E01007186,"1,517"
E01007187,"1,435"
E01007188,"1,495"
E01007189,"1,537"
E01007190,"1,529"
E01007191,"1,364"
E01007192,"1,335"
E01007193,"1,667"
E01007194,"1,509"
E01007195,"1,630"
E01007196,"1,573"
E01007197,"1,633"
E01007198,"1,619"
E01007199,"1,479"
E01007200,"1,616"
E01007201,"1,448"
E01007202,"1,373"
E01007203,"1,921"
E01007204,"1,718"
E01007205,"1,618"
E01007206,"1,825"
E01007207,"1,367"
E01007208,"1,646"
E01007209,"1,396"
E01007210,"1,994"
E01007211,"1,167"
E01007212,"1,433"
E01007213,"1,486"
E01007214,"1,558"
E01007215,"1,496"
E01007216,"1,547"
E01007217,"1,650"
E01007218,"1,537"
E01007219,"1,498"
E01007220,"1,392"
E01007221,"1,497"
E01007222,"1,566"
E01007223,"1,378"
E01007224,"1,421"
E01007225,"2,098"
E01007226,"1,588"
E01007227,"1,513"
E01007228,"1,376"
E01007229,"1,639"
E01007230,"1,247"
E01007231,"1,533"
E01007232,"1,562"
E01007233,"1,708"
E01007234,"1,504"
E01007235,"1,494"
E01007236,"1,310"
E01007237,"1,592"
E01007238,"1,546"
E01007239,"1,692"
E01007240,"1,624"
E01007241,"1,353"
E01007242,"1,690"
E01007243,"1,501"
E01007244,"2,148"
E01007245,"1,458"
E01007246,"1,367"
E01007247,"1,601"
E01007248,"1,475"
E01007249,"1,298"
E01007250,"1,327"
E01007251,"1,128"
E01007252,"1,480"
E01007253,"1,611"
E01007254,"1,611"
E01007255,"1,539"
E01007256,"1,568"
E01007257,"1,287"
E01007258,"1,422"
E01007259,"1,193"
E01007260,"1,569"
E01007261,"1,315"
E01007262,"1,511"
E01007263,"1,447"
E01007264,"1,336"
E01007265,"1,362"
E01007266,"1,519"
E01007267,"1,434"
E01007268,"1,315"
E01007269,"1,682"
E01007270,"1,779"
E01007271,"1,573"
E01007272,"1,420"
E01007273,"1,326"
E01007274,"1,383"
E01007275,"1,453"
E01007276,"1,494"
E01007277,"1,378"
E01007278,"1,427"
E01007279,"1,533"
E01007280,"1,728"
E01007281,"1,316"
E01007282,"1,328"
E01007283,"1,202"
E01007284,"1,637"
E01007285,"1,414"
E01007286,"1,458"
E01007287,"1,822"
E01007288,"1,668"
E01007289,"1,618"
E01007290,"1,936"
E01007291,"1,664"
E01007292,"1,528"
E01007293,"1,628"
E01007294,"1,428"
E01007295,"1,692"
E01007296,"1,698"
E01007297,"1,492"
E01007298,"1,514"
E01007299,"1,275"
E01007300,"2,258"
E01007301,"1,557"
E01007302,"1,943"
E01007303,"1,503"
E01007304,"1,562"
E01007305,"1,593"
E01007306,"1,578"
E01007307,"1,706"
E01007308,"1,411"
E01007309,"1,476"
E01007310,"1,317"
E01007311,"1,414"
E01007312,"1,447"
